ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
470146,0,0,0,0,0,0,21,0,0,0
470147,38,38,38,38,38,38,38,38,38,38
470148,0,0,0,0,0,0,0,0,20,0
470149,0,0,0,0,0,0,0,0,0,22
470150,0,4,0,0,0,0,0,0,0,0
470151,0,0,0,0,0,0,0,0,0,0
470152,0,0,0,0,0,0,0,0,0,0
470153,0,0,16,11,0,30,0,0,0,0
470154,17,8,19,15,7,0,3,0,0,27
470155,0,0,0,0,0,0,0,0,0,0
470156,12,24,3,11,0,0,0,0,0,0
470157,25,25,25,25,25,25,25,25,25,25
470158,0,0,0,0,0,0,0,0,0,0
470159,0,0,31,20,0,0,0,0,0,0
470160,0,0,0,0,0,0,0,0,0,0
470161,26,32,16,20,33,0,0,28,14,20
470162,14,14,14,14,14,14,14,14,14,14
470163,0,8,0,0,0,0,0,7,0,0
470164,0,0,0,0,9,0,0,0,0,0
470165,0,0,0,0,0,0,0,0,0,0
470166,11,11,11,11,11,11,11,11,11,11
470167,0,0,0,0,0,0,0,0,0,0
470168,0,0,0,0,0,0,0,0,0,0
470169,0,0,0,0,0,0,0,0,0,0
470170,0,0,0,0,0,0,0,0,0,0
470171,23,23,23,23,23,23,23,23,23,23
470172,0,0,0,0,0,0,0,0,0,0
470173,0,0,0,0,0,0,0,0,0,0
470174,0,0,0,0,0,0,0,0,0,0
470175,0,0,0,0,0,0,0,0,0,0
470176,0,0,0,0,0,0,0,0,0,0
470177,7,15,26,12,6,4,9,21,28,0
470178,0,0,0,0,0,0,0,0,0,0
470179,0,0,0,0,0,0,0,0,0,0
470180,0,0,0,0,0,0,0,0,0,0
470181,26,15,33,13,36,10,5,15,18,19
470182,0,0,0,0,0,0,4,0,0,0
470183,0,0,0,0,0,0,0,0,0,0
470184,0,0,0,0,0,12,0,0,0,0
470185,7,0,0,10,18,0,0,34,13,0
470186,0,0,0,0,0,0,0,0,0,13
470187,11,11,11,11,11,11,11,11,11,11
470188,0,0,0,0,0,0,0,0,0,0
470189,19,19,19,19,19,19,19,19,19,19
470190,0,0,0,0,0,0,0,0,0,0
470191,32,6,0,0,24,0,10,25,0,10
470192,0,0,0,0,0,0,0,0,0,0
470193,3,3,3,3,3,3,3,3,3,3
470194,0,0,0,0,0,0,19,0,0,0
470195,22,22,22,22,22,22,22,22,22,22
470196,0,0,0,0,29,0,0,0,0,0
470197,0,0,0,0,0,0,10,0,0,0
470198,0,0,0,0,0,0,0,8,0,5
470199,0,0,0,0,0,0,0,0,0,0
470200,25,25,25,25,25,25,25,25,25,25
470201,0,0,0,0,0,0,0,0,0,26
470202,0,0,0,0,0,0,0,0,0,0
470203,0,0,0,0,0,0,0,0,0,0
470204,17,17,17,17,17,17,17,17,17,17
470205,0,0,0,18,0,0,0,0,19,0
470206,24,24,24,24,24,24,24,24,24,24
470207,0,0,19,0,0,16,0,0,0,6
470208,0,0,0,0,0,0,0,0,0,0
470209,19,0,0,0,0,0,0,0,0,0
470210,0,0,0,0,0,0,0,0,0,0
470211,0,11,17,12,0,12,0,22,14,0
470212,12,0,22,0,0,0,0,0,0,0
470213,0,9,0,0,0,0,0,0,0,0
470214,10,10,10,10,10,10,10,10,10,10
470215,0,0,0,0,0,0,0,0,0,10
470216,7,0,0,0,0,8,0,0,0,0
470217,0,0,0,0,0,0,0,0,0,0
470218,0,0,0,0,0,0,0,0,0,0
470219,0,0,0,0,0,0,0,0,0,0
470220,0,0,0,0,0,0,0,0,0,0
470221,0,0,0,0,0,0,0,0,0,0
470222,15,15,15,15,15,15,15,15,22,16
470223,0,0,17,0,0,0,0,14,0,17
470224,0,0,0,0,0,0,0,0,0,0
470225,0,0,0,0,0,0,0,0,0,0
470226,0,0,0,0,0,0,0,0,0,0
470227,0,0,0,0,0,0,0,0,0,0
470228,5,5,5,5,5,5,5,5,5,5
470229,0,0,0,0,0,0,11,24,0,0
470230,0,0,0,0,0,0,0,0,0,14
470231,16,0,0,0,4,0,8,0,0,0
470232,0,0,0,0,0,3,0,0,0,6
470233,0,0,0,0,0,0,0,0,0,0
470234,51,14,17,26,22,18,5,20,7,28
470235,14,14,14,14,14,14,14,14,14,14
470236,0,0,0,0,0,0,20,0,18,14
470237,0,27,20,10,0,0,0,14,0,0
470238,28,28,28,28,28,28,28,28,28,28
470239,0,0,0,0,0,0,0,7,8,0
470240,8,8,8,8,8,8,8,8,8,8
470241,0,3,21,16,0,0,13,8,0,0
470242,0,0,0,0,0,0,0,0,0,18
470243,0,0,23,0,0,0,0,16,0,0
470244,0,0,0,0,0,0,0,0,0,0
470245,18,0,12,0,0,0,20,0,0,0
470246,10,10,10,10,10,10,10,10,10,10
470247,0,0,0,0,0,0,0,0,0,0
470248,0,0,0,0,0,0,0,0,0,0
470249,0,0,0,0,0,0,0,0,0,0
470250,22,22,22,22,22,22,22,22,22,22
470251,24,24,24,24,24,24,24,24,24,24
470252,3,0,0,0,0,0,0,2,0,0
470253,0,0,24,0,0,0,0,0,0,0
470255,0,0,0,0,0,0,0,0,0,0
470256,0,0,0,0,0,0,0,0,0,0
470257,0,0,0,0,0,0,0,0,0,0
470258,0,21,0,0,0,0,0,0,12,0
470259,0,0,0,0,23,0,0,0,0,0
470260,25,0,0,0,0,11,0,0,0,0
470261,26,0,9,0,21,0,0,0,30,0
470262,19,19,19,19,19,19,19,19,19,19
470263,10,0,0,0,20,0,15,0,24,8
470264,0,0,0,0,0,33,0,0,0,0
470265,0,0,0,0,0,0,0,0,0,0
470266,0,0,0,0,0,0,0,0,0,0
470267,0,0,13,0,12,0,0,0,0,0
470268,0,0,0,0,0,0,0,0,0,0
470269,0,0,0,0,0,0,0,0,0,0
470270,0,0,0,0,0,0,0,0,0,0
470271,0,0,0,0,0,0,0,0,0,0
470272,0,0,0,0,0,0,0,0,0,0
470273,0,0,0,0,0,0,0,0,0,0
470274,0,0,0,0,0,0,0,0,0,0
470275,0,0,0,0,0,0,0,0,0,0
470276,0,0,0,0,0,0,0,0,0,0
470277,5,15,10,13,15,24,29,25,26,22
470278,0,0,0,0,0,0,0,0,0,0
470279,0,0,0,0,0,0,0,0,0,0
470280,0,0,0,0,0,0,0,0,0,0
470281,0,0,0,28,0,0,0,0,0,0
470282,0,0,0,0,0,0,0,0,0,0
470283,0,0,0,0,0,0,9,0,0,0
470284,0,0,0,0,0,0,0,0,0,0
470285,0,0,29,5,0,0,13,8,0,21
470286,16,16,16,16,16,16,16,16,16,16
470287,0,24,0,0,0,0,0,0,0,0
470288,26,26,26,26,26,26,26,26,26,26
470289,0,0,0,0,0,0,0,0,0,0
470290,0,0,0,0,0,0,0,0,0,0
470291,4,4,8,4,4,4,4,4,4,4
470292,0,0,0,0,0,0,0,0,10,0
470293,0,0,0,22,0,5,11,18,0,0
470294,0,0,0,0,0,0,0,0,0,0
470295,0,0,0,0,0,0,0,0,0,0
470296,0,0,0,0,0,0,0,0,0,0
470297,8,8,8,8,8,8,8,8,8,8
470298,10,0,23,18,20,25,9,13,26,18
470299,11,11,11,11,11,11,11,11,11,11
470300,0,0,0,0,0,0,0,0,0,0
470301,0,0,0,0,0,0,0,0,0,0
470302,18,18,18,18,18,18,18,18,18,18
470303,0,10,0,0,0,7,0,0,0,0
470304,20,20,20,20,20,20,20,20,20,20
470305,0,0,0,0,0,0,0,0,0,0
470306,0,0,0,0,0,0,0,0,0,0
470307,0,0,0,0,0,0,0,25,0,0
470308,0,0,0,0,0,0,0,0,0,0
470309,0,0,0,0,0,0,0,0,0,0
470310,0,0,0,0,23,0,0,0,0,0
470311,0,0,0,0,0,0,0,0,0,0
470312,10,0,0,0,35,22,12,16,0,18
470313,31,0,0,0,0,0,0,21,0,0
470314,0,0,0,0,0,0,0,0,0,0
470315,0,0,0,0,0,0,0,0,0,0
470316,0,0,0,0,0,0,0,0,0,0
470317,0,0,11,0,0,0,0,0,0,0
470318,0,0,0,0,0,0,0,0,0,0
470319,0,0,0,14,0,0,30,18,0,0
470320,9,9,9,9,9,9,9,9,9,9
470321,0,0,0,0,0,0,0,0,0,0
470322,0,0,0,0,0,0,0,0,0,0
470323,0,0,0,0,0,13,0,0,0,0
470324,30,0,0,14,0,0,0,20,7,0
470325,6,6,6,6,6,6,6,6,6,6
470326,0,0,0,0,0,0,0,0,0,0
470327,15,0,0,0,0,0,0,0,0,0
470328,0,0,0,0,0,0,0,0,0,0
470329,11,11,11,11,11,11,11,11,11,11
470330,0,0,0,0,0,0,0,0,0,0
470331,21,0,0,0,0,0,0,0,6,0
470332,0,0,0,0,0,0,0,0,0,0
470333,0,0,0,0,0,0,0,0,0,0
470334,21,0,9,0,0,9,0,12,0,0
470335,0,0,0,0,0,0,0,0,0,0
470336,0,0,0,0,0,0,0,0,0,10
470337,0,0,0,0,0,0,0,0,0,0
470338,0,0,0,0,0,0,0,0,0,0
470339,0,6,0,55,8,8,40,19,0,35
470340,0,0,0,0,0,0,0,0,14,0
470341,0,0,0,0,0,0,0,0,0,0
470342,0,0,0,0,0,0,0,0,0,0
470343,0,0,27,0,0,0,0,0,0,0
470344,0,0,0,14,10,0,0,0,0,0
470345,18,18,18,18,18,18,18,18,18,18
470347,0,0,0,9,0,0,0,0,0,0
470348,0,0,0,0,0,0,0,0,0,0
470349,0,6,11,0,0,0,0,0,0,4
470350,17,17,17,17,17,17,17,17,17,17
470351,11,20,9,0,0,8,0,5,18,0
470352,11,20,7,0,14,27,19,0,8,23
470353,6,0,0,0,0,14,16,0,13,0
470354,0,0,0,0,0,0,0,0,0,0
470355,0,0,0,0,0,0,0,0,0,0
470356,0,0,0,0,0,0,0,0,0,0
470357,0,0,0,0,0,0,0,0,0,0
470358,0,0,0,0,0,0,0,0,0,35
470360,0,0,13,0,16,0,0,0,0,0
470361,0,0,0,0,0,0,0,0,0,0
470362,0,0,0,0,0,0,0,0,0,0
470363,23,0,0,0,0,0,0,0,0,0
470364,12,28,19,14,16,5,15,0,22,28
470365,4,4,4,4,4,4,4,4,4,4
470366,11,20,9,10,8,33,15,9,11,29
470367,0,0,0,0,8,0,0,0,25,22
470368,0,0,0,0,0,0,0,0,0,0
470369,0,0,0,0,0,0,0,0,0,0
470370,0,0,0,0,0,0,0,0,0,0
470371,0,0,22,8,0,0,0,0,0,0
470372,0,0,0,0,0,0,0,0,0,0
470373,0,0,0,0,0,0,0,0,0,0
470374,0,0,0,0,0,0,0,0,25,0
470375,9,16,9,0,0,0,0,27,0,0
470376,17,17,17,17,17,17,17,17,17,17
470377,26,0,0,0,0,0,0,0,0,14
470378,21,21,21,21,21,21,21,21,21,21
470379,0,0,0,0,0,0,0,0,0,0
470380,11,11,11,11,11,11,11,11,11,11
470381,0,0,0,0,31,17,28,0,0,0
470382,0,0,0,0,0,0,0,0,0,0
470383,11,0,0,0,0,17,14,0,37,0
470384,0,0,0,0,0,0,14,0,0,0
470385,0,0,0,0,0,0,0,0,0,0
470386,0,0,0,0,0,0,0,0,0,0
470387,0,0,0,0,0,0,0,0,0,0
470388,0,0,0,0,0,0,0,0,0,0
470389,14,14,14,14,14,14,14,14,14,14
470390,0,9,0,0,0,0,0,0,0,0
470391,16,16,16,16,16,16,16,16,16,16
470392,0,0,0,0,0,0,0,0,0,0
470393,14,7,11,31,36,28,0,7,18,16
470394,0,0,0,0,0,0,0,0,0,0
470395,0,10,24,0,0,0,0,0,20,0
470396,0,0,0,18,0,0,28,0,0,18
470397,0,0,0,0,0,0,0,0,0,0
470398,0,0,0,0,0,0,0,0,0,0
470399,0,0,0,0,0,0,0,0,0,0
470400,0,0,0,0,0,0,0,0,0,0
470401,0,0,0,0,0,0,0,12,0,9
470402,0,0,0,0,0,0,0,0,0,0
470404,0,14,0,16,0,0,0,0,0,0
470405,0,0,0,0,0,0,0,0,0,0
470406,0,0,0,0,0,0,0,0,0,0
470407,0,0,0,0,0,0,0,0,0,0
470408,0,0,0,0,0,0,0,0,0,0
470409,0,0,0,0,0,0,0,0,0,0
470410,0,0,0,0,0,0,0,0,0,0
470411,0,25,28,0,9,0,39,19,7,14
470412,0,0,0,0,0,0,0,0,0,0
470413,24,24,24,24,24,24,24,24,24,24
470414,0,0,0,0,0,0,0,0,0,0
470415,0,0,0,0,0,0,0,0,0,0
470416,0,0,0,0,0,0,0,0,0,0
470417,0,0,0,0,0,0,0,0,0,13
470418,21,18,26,20,20,21,49,0,28,21
470419,0,0,0,0,0,0,0,0,0,0
470420,14,14,14,14,14,14,14,14,14,14
470421,0,0,0,0,0,0,0,0,0,0
470422,0,16,0,0,0,6,20,0,0,13
470423,0,0,0,0,0,0,0,0,0,0
470424,0,0,0,0,0,0,0,0,0,0
470425,5,5,5,5,5,5,5,5,5,5
470426,4,6,18,10,19,13,7,14,19,16
470427,12,25,17,0,0,14,8,18,7,18
470428,0,0,0,0,0,0,0,0,11,0
470429,14,14,14,14,14,14,14,14,14,14
470430,0,0,0,0,0,0,0,8,0,0
470431,0,0,0,34,0,0,0,0,0,14
470432,0,0,0,10,0,0,0,0,0,23
470433,0,0,0,0,0,0,0,0,23,0
470434,0,0,0,0,0,0,0,0,0,0
470435,23,23,23,23,23,23,23,23,23,23
470436,29,0,0,0,0,0,0,0,0,0
470437,0,0,0,0,0,0,0,0,0,0
470438,13,13,13,13,13,13,13,13,13,13
470439,0,0,0,0,0,0,0,0,0,0
470440,0,0,6,0,0,0,0,0,0,0
470441,0,0,0,0,0,0,0,0,0,9
470442,0,0,0,15,10,9,0,11,6,0
470443,0,0,0,0,0,0,0,0,0,0
470444,0,0,0,0,0,0,0,0,0,0
470445,9,9,9,9,9,9,9,9,9,9
470447,0,0,0,0,0,0,0,0,0,0
470448,17,17,17,17,17,17,17,17,17,17
470449,14,14,14,14,14,14,14,14,14,14
470450,0,0,0,14,0,0,0,0,0,0
470451,14,17,14,13,24,8,18,14,25,25
470452,7,18,0,0,15,0,0,0,28,0
470453,0,0,0,0,0,0,0,0,0,0
470454,0,0,0,0,0,0,0,0,0,0
470455,0,0,0,0,0,0,0,0,0,0
470456,0,0,0,0,0,0,0,0,0,0
470457,0,0,0,0,0,0,0,0,0,0
470458,0,0,0,18,0,0,0,0,0,0
470459,0,0,0,0,0,0,0,0,0,0
470460,0,0,0,21,26,0,0,29,0,10
470461,0,0,0,0,0,0,0,0,0,0
470462,0,0,0,0,0,0,0,0,0,0
470463,0,0,0,0,0,0,0,0,0,0
470464,12,0,0,8,0,0,0,0,0,5
470465,0,0,0,0,0,0,0,0,0,0
470466,13,13,13,13,13,13,13,13,13,13
470467,0,0,0,0,0,0,0,0,0,0
470468,0,0,0,0,0,0,0,0,0,0
470469,0,0,0,0,0,0,0,0,0,0
470470,24,24,24,24,24,24,24,24,24,24
470471,0,0,0,0,0,0,0,0,0,0
470472,0,0,0,20,0,0,0,0,0,0
470473,4,16,10,32,0,21,8,16,17,3
470474,0,0,0,0,0,0,0,0,0,0
470475,0,0,0,0,0,0,0,0,0,0
470476,11,33,0,0,0,24,11,0,0,27
470477,0,0,0,0,0,0,0,0,23,0
470478,0,0,0,0,0,0,0,0,0,0
470479,23,23,23,23,23,23,23,23,23,23
470480,0,0,0,0,0,0,0,0,0,0
470481,23,23,23,23,23,23,23,23,23,23
470482,0,0,0,0,0,0,0,0,0,0
470483,31,31,31,31,31,31,31,31,31,31
470484,24,0,0,0,0,0,0,10,0,0
470486,0,0,16,0,0,0,0,18,36,0
470487,0,0,0,0,0,0,0,0,0,0
470488,9,0,0,6,16,14,0,0,0,8
470489,16,16,16,16,16,16,16,16,16,16
470490,0,0,0,0,0,0,0,0,0,0
470491,0,0,0,0,0,0,24,0,0,0
470492,0,0,0,0,0,0,0,0,0,0
470493,0,14,21,0,0,0,17,0,0,0
470494,0,15,0,0,0,0,0,0,0,13
470495,0,0,0,0,0,0,0,0,0,0
470496,23,0,0,0,0,0,0,0,0,0
470497,0,0,0,0,0,0,0,6,14,0
470498,0,8,0,0,0,0,0,0,0,0
470499,23,23,23,23,23,23,23,23,23,23
470500,0,0,0,11,0,0,0,0,0,0
470501,0,0,0,0,0,0,0,0,0,0
470502,17,17,17,17,17,17,17,17,17,17
470503,17,19,0,0,0,0,0,0,9,28
470504,10,0,15,26,28,0,15,0,31,0
470506,0,0,0,0,0,0,0,0,0,0
470507,0,21,20,28,11,0,0,0,0,9
470508,0,19,0,0,0,0,0,21,0,23
470509,3,3,3,3,3,3,3,3,3,3
470510,12,12,12,12,12,12,12,12,12,12
470511,0,0,0,0,0,0,0,0,0,0
470512,0,0,0,13,13,0,0,7,22,0
470515,0,0,0,0,0,0,0,0,0,41
470516,0,0,0,0,0,0,0,0,0,0
470517,0,0,0,0,0,0,0,0,0,0
470518,35,0,0,0,0,0,0,0,0,0
470519,0,0,0,0,0,0,0,0,0,0
470520,0,0,0,0,0,0,0,0,0,0
470521,0,0,0,0,0,0,0,0,0,0
470522,0,0,0,7,0,8,0,0,0,20
470523,0,13,0,0,0,24,0,0,32,0
470524,0,0,10,0,0,0,5,19,18,8
470525,0,0,0,2,0,0,0,0,0,0
470526,0,0,0,0,0,0,0,0,0,0
470527,0,0,0,0,0,0,0,0,0,0
470528,0,0,0,0,0,0,0,0,0,0
470529,0,0,0,0,0,30,19,0,5,0
470530,14,21,30,12,19,0,4,11,8,26
470531,0,0,0,0,0,0,0,0,0,0
470533,0,0,0,0,0,0,0,0,0,0
470534,0,23,4,23,0,0,6,0,0,0
470535,0,0,0,0,0,0,0,0,0,0
470536,0,0,0,0,0,0,0,0,0,0
470537,0,0,0,0,0,0,0,0,0,0
470538,22,22,22,22,22,22,22,22,22,22
470539,0,16,9,30,14,19,14,14,7,15
470540,0,0,0,0,0,0,0,0,0,0
470541,0,0,0,0,0,0,0,0,0,0
470542,0,31,0,0,0,0,0,0,0,0
470543,0,0,0,0,0,0,0,0,0,0
470545,0,28,0,0,0,0,0,0,14,0
470546,0,18,0,0,0,0,0,0,0,0
470547,0,0,0,0,0,0,0,0,0,0
470548,0,0,17,25,18,0,0,0,21,0
470549,14,14,14,14,14,14,14,14,14,14
470550,0,0,0,0,0,0,0,0,0,0
470551,0,0,0,0,0,0,0,0,0,0
470552,14,14,14,14,14,14,14,14,14,14
470553,9,0,0,0,0,0,0,0,0,0
470554,15,15,15,15,15,15,15,15,15,15
470555,0,0,0,0,0,24,0,0,0,0
470556,0,0,0,0,16,0,0,0,0,0
470557,0,0,10,0,0,0,0,0,0,0
470558,0,0,0,0,0,14,0,0,0,0
470559,15,14,28,6,25,18,9,6,31,10
470560,0,0,0,0,0,0,0,0,0,0
470561,0,0,0,19,0,0,0,0,0,26
470562,0,0,0,0,0,0,0,0,0,0
470563,0,0,0,0,0,0,0,0,0,0
470564,0,0,0,0,0,0,0,0,0,0
470565,0,0,0,0,0,0,0,0,0,0
470566,0,0,0,0,0,0,0,0,0,0
470567,21,21,21,21,21,21,21,21,21,21
470568,17,17,17,17,17,17,17,17,17,17
470569,14,14,14,14,14,14,14,14,14,14
470570,0,0,0,0,0,0,0,10,3,0
470571,0,0,0,0,0,0,0,0,0,0
470572,0,0,0,0,0,0,0,0,0,0
470573,0,0,0,0,0,0,0,0,0,0
470574,15,27,0,13,0,0,0,0,21,0
470575,0,0,0,0,0,0,0,0,0,0
470576,0,0,0,0,0,0,0,0,0,0
470577,0,0,0,0,0,0,24,0,0,0
470578,0,0,0,0,0,0,0,0,0,0
470579,7,7,7,7,7,7,7,7,7,7
470580,0,0,0,0,0,0,0,0,0,0
470581,0,0,0,0,0,0,0,0,0,0
470582,0,0,0,0,0,0,0,0,0,0
470583,0,0,0,0,0,0,0,0,0,0
470584,27,6,44,33,9,0,0,0,28,11
470585,0,0,23,0,0,11,0,0,0,0
470586,0,0,0,0,0,0,0,0,0,0
470587,0,0,13,15,0,0,0,0,9,0
470588,0,0,0,0,0,0,0,0,0,0
470589,13,13,13,13,13,13,13,13,13,13
470590,0,0,0,0,0,0,0,0,0,0
470591,6,6,6,6,6,6,6,6,6,6
470592,21,24,23,31,0,0,17,9,13,20
470593,0,0,0,0,0,0,0,0,0,0
470594,0,0,0,0,0,0,0,0,0,0
470595,0,0,0,0,0,0,0,0,0,0
470596,0,0,0,0,0,0,0,0,0,0
470597,11,11,11,11,11,11,11,11,11,11
470598,16,16,16,16,16,16,16,16,16,16
470599,33,15,0,21,0,12,0,28,0,9
470600,0,0,0,0,0,0,0,0,13,0
470601,0,0,0,0,0,0,0,0,0,0
470602,0,0,0,0,0,0,0,0,0,0
470603,0,0,0,0,0,0,0,0,11,0
470604,0,0,0,0,0,0,0,0,0,0
470605,0,0,0,0,0,0,0,0,0,0
470606,0,0,0,0,0,0,0,0,0,0
470607,22,22,22,22,22,22,22,22,22,22
470608,0,0,0,0,0,0,0,0,0,0
470609,29,29,33,29,29,29,29,29,29,29
470610,5,5,5,5,5,5,5,5,5,5
470611,20,20,20,20,20,20,20,20,20,20
470612,0,7,10,0,0,0,0,0,0,0
470613,0,25,0,0,0,0,0,0,0,0
470615,0,0,0,0,0,0,0,0,0,21
470616,0,0,0,0,0,17,0,0,0,0
470617,0,0,0,0,0,0,0,0,0,0
470618,0,0,0,2,0,0,0,0,0,0
470619,16,19,23,11,0,14,0,21,0,0
470620,0,5,0,0,0,11,0,0,0,0
470621,0,0,0,0,0,0,0,0,0,0
470622,0,0,0,0,0,0,0,0,0,0
470623,10,10,10,10,10,10,10,10,10,10
470624,22,0,0,0,0,0,0,0,0,0
470625,0,0,0,0,0,0,0,0,0,0
470626,0,0,0,0,0,0,0,0,0,0
470627,14,0,5,0,0,0,0,3,0,0
470628,0,27,0,0,32,0,0,15,0,0
470629,16,16,16,16,16,16,16,16,16,16
470630,0,0,0,0,0,0,0,0,0,0
470631,0,0,0,6,0,0,0,0,0,20
470632,0,0,0,16,0,0,20,0,14,0
470633,0,0,0,0,0,0,0,0,0,0
470634,0,0,0,0,0,0,0,0,0,0
470635,0,0,0,0,0,0,0,0,0,0
470636,0,0,0,0,0,0,0,0,0,0
470637,0,0,0,0,0,0,0,0,0,0
470638,0,0,0,0,0,0,0,0,0,12
470639,0,0,0,0,0,0,0,0,0,0
470640,0,0,0,0,0,0,0,0,0,0
470641,0,0,0,0,0,0,0,0,0,0
470642,12,0,0,0,0,0,0,26,0,0
470643,13,0,0,0,11,24,0,0,0,11
470644,0,0,0,0,0,0,0,0,0,0
470645,0,17,0,0,0,0,22,0,0,0
470646,0,0,16,0,20,0,0,0,0,0
470647,0,25,21,5,0,13,0,0,28,21
470648,18,18,18,18,18,18,18,18,18,18
470649,0,18,0,0,0,0,0,0,0,0
470650,0,0,0,0,0,0,0,0,0,0
470651,11,0,4,0,0,0,0,0,0,0
470652,0,20,35,0,23,0,13,32,0,14
470653,0,0,0,0,0,0,0,0,0,0
470654,0,0,14,0,0,4,0,0,0,0
470655,33,0,0,0,0,0,0,21,0,10
470656,0,0,0,0,0,0,0,0,0,0
470657,16,19,0,4,9,7,27,13,8,27
470658,0,0,0,0,0,0,0,0,0,0
470659,0,0,0,0,0,0,0,0,0,0
470660,22,22,22,22,22,22,22,22,22,22
470661,0,18,0,0,0,0,0,13,36,0
470662,0,0,0,0,0,0,0,0,0,0
470663,0,0,0,0,0,0,0,0,0,0
470664,0,36,0,0,0,0,0,0,0,0
470665,7,7,7,7,7,7,7,7,7,7
470666,0,0,0,0,0,0,0,0,0,0
470667,0,0,0,0,0,0,22,0,0,0
470668,0,0,0,0,0,0,14,0,10,23
470669,0,0,0,0,0,0,0,0,0,0
470670,0,0,0,0,0,0,0,0,0,0
470671,0,0,0,0,0,0,0,0,0,0
470672,0,0,0,0,0,0,0,0,0,0
470673,0,0,7,0,0,0,0,16,0,0
470674,0,0,0,0,0,0,0,0,0,0
470675,0,0,0,0,0,0,0,0,0,0
470676,17,17,17,17,17,17,17,17,17,17
470677,5,0,24,0,0,0,0,31,30,0
470678,0,0,0,0,0,0,0,0,0,0
470679,0,0,0,0,0,0,0,0,0,0
470680,0,0,0,0,0,0,0,0,0,0
470681,0,0,0,0,0,0,0,0,0,0
470682,0,0,0,0,0,0,0,0,0,0
470683,0,0,0,0,0,0,0,0,0,0
470684,0,0,0,0,0,0,0,12,0,0
470685,21,14,14,13,13,0,8,0,2,9
470686,0,0,0,0,0,0,0,0,0,0
470687,4,5,8,14,41,29,0,0,14,17
470688,0,0,0,0,0,0,0,0,0,0
470689,0,0,0,0,0,0,0,0,0,0
470690,0,0,0,0,0,0,0,0,0,0
470691,0,14,0,0,0,0,0,0,0,0
470692,3,3,3,3,3,3,3,3,15,3
470693,0,0,0,0,0,0,0,0,0,0
470694,0,0,0,0,0,0,0,0,0,0
470695,22,22,22,22,22,22,22,22,22,22
470696,30,30,30,30,30,30,30,30,30,30
470697,0,0,0,0,0,0,0,0,0,0
470698,0,0,0,0,0,0,0,0,0,0
470699,0,0,0,0,0,0,0,0,0,0
470700,0,0,0,0,0,0,0,0,0,0
470701,0,0,0,0,0,0,0,0,0,0
470702,33,33,33,33,33,33,33,33,33,33
470703,0,0,0,0,0,0,0,0,0,0
470704,19,19,19,19,19,19,19,19,19,19
470705,0,10,0,0,0,39,0,0,0,0
470706,0,0,0,0,0,0,0,0,0,0
470707,13,13,13,13,13,13,13,13,13,13
470708,0,0,0,0,0,0,0,0,0,0
470709,15,0,0,0,0,0,27,0,0,0
470710,16,16,16,16,16,16,16,16,16,16
470711,20,0,0,27,6,0,12,0,0,28
470712,19,5,11,0,30,17,22,27,22,0
470713,0,0,0,0,0,0,0,0,0,0
470714,0,0,0,0,0,0,0,0,0,0
470715,0,0,0,0,0,0,0,0,0,0
470716,0,27,0,0,24,0,0,0,0,0
470717,9,0,0,0,0,18,0,0,16,20
470718,0,0,0,0,0,0,0,0,0,0
470719,0,18,0,0,0,0,0,0,0,0
470720,30,30,30,30,30,30,30,30,30,30
470721,0,0,0,0,0,0,0,0,0,0
470722,0,0,0,0,0,0,0,0,0,0
470723,17,17,17,17,17,17,17,17,17,17
470724,9,9,9,9,9,9,9,9,9,9
470725,0,0,0,0,0,0,0,0,0,0
470726,0,0,0,9,0,0,0,0,0,0
470727,14,14,14,14,14,14,14,14,14,14
470728,0,0,0,0,25,0,0,0,0,0
470729,0,0,0,0,0,0,0,0,0,0
470730,0,0,7,0,0,0,0,0,0,0
470731,0,0,0,0,0,0,0,0,0,0
470732,0,9,0,0,31,0,0,6,0,0
470733,19,19,19,19,19,19,19,19,19,19
470734,0,0,0,0,17,0,0,0,30,0
470735,19,19,19,19,19,19,19,19,19,19
470736,0,0,0,0,0,0,0,0,0,0
470737,11,11,11,11,11,11,11,11,11,11
470738,0,0,0,0,0,0,0,0,0,0
470739,21,21,21,21,21,21,21,21,21,21
470740,0,0,0,0,0,0,0,0,0,0
470741,0,0,0,0,0,0,0,0,0,0
470742,0,0,0,0,0,0,0,37,0,0
470743,0,0,0,0,0,0,0,19,0,0
470744,0,0,0,0,0,0,0,0,0,0
470745,6,6,6,6,6,6,6,6,6,6
470746,0,0,0,0,0,22,0,0,0,9
470747,5,0,9,0,0,0,0,0,6,0
470748,0,0,0,0,0,0,0,0,0,0
470749,18,0,0,33,0,16,0,0,16,4
470751,0,0,0,0,0,0,11,0,0,0
470752,17,17,17,17,17,17,17,17,17,17
470753,0,0,0,38,0,14,0,0,0,0
470754,27,27,27,27,27,27,27,27,27,27
470755,0,0,0,0,0,14,0,0,0,0
470756,0,0,0,0,27,0,0,20,0,0
470757,0,0,0,0,0,0,0,0,0,0
470758,0,0,0,0,0,0,0,0,0,0
470759,0,0,0,0,0,0,0,0,0,0
470760,0,0,0,0,0,0,0,0,0,0
470761,0,0,0,0,0,0,0,0,0,0
470762,0,11,10,0,17,0,0,0,0,0
470763,19,0,10,30,0,23,18,26,0,18
470764,0,0,0,24,0,0,0,0,0,0
470765,19,19,19,19,19,19,19,19,19,19
