ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
390710,0,0,0,0,0,0,0,0,0,0
390711,22,22,22,22,22,22,22,22,22,22
390712,0,28,0,13,0,0,0,0,0,0
390713,37,37,37,37,37,37,37,37,37,37
390714,13,13,13,13,13,13,13,13,13,13
390715,0,0,0,0,16,0,0,6,6,0
390716,17,0,0,0,0,0,0,0,0,0
390717,0,19,0,0,0,29,0,0,0,0
390718,0,0,0,0,0,0,0,0,0,3
390719,5,18,12,6,16,19,17,16,14,11
390720,0,0,0,0,0,0,0,0,0,0
390721,0,0,0,0,0,0,0,0,0,0
390722,0,0,0,6,0,0,0,0,0,0
390723,0,0,0,0,0,0,5,0,0,0
390724,0,0,0,0,0,0,0,0,0,0
390725,0,0,0,0,0,0,0,0,0,0
390726,0,0,0,0,0,0,0,0,0,6
390727,21,21,21,21,21,21,21,21,21,21
390728,19,19,19,19,19,19,19,19,19,19
390729,20,20,20,20,20,20,20,20,20,20
390730,0,0,0,0,14,0,0,0,0,0
390731,17,17,17,17,17,17,17,17,17,17
390732,0,0,0,0,0,0,0,0,0,0
390733,0,0,0,0,0,0,0,0,0,0
390734,9,13,26,19,11,9,21,27,4,7
390735,0,0,0,0,0,0,0,0,0,0
390736,0,0,0,0,0,0,0,0,0,0
390737,0,0,0,0,0,0,0,0,0,0
390738,0,0,0,0,0,0,0,0,0,0
390739,0,0,0,0,0,0,0,0,0,0
390740,0,0,0,0,0,0,0,0,0,0
390741,0,0,0,0,0,0,0,7,0,0
390742,0,0,10,0,0,0,0,0,0,0
390743,0,0,0,0,0,0,0,0,0,0
390744,0,0,0,0,0,0,0,0,0,0
390745,3,3,3,3,3,3,3,3,3,3
390746,4,4,4,4,4,4,4,4,4,4
390747,0,0,0,0,0,0,0,0,0,0
390748,11,11,11,11,11,11,11,11,11,11
390749,0,0,0,0,0,0,0,0,0,0
390750,0,0,0,0,0,0,0,0,0,0
390751,0,0,0,0,0,0,0,0,0,0
390752,0,0,0,0,0,0,0,0,0,0
390753,0,0,0,0,0,0,0,0,0,0
390754,16,16,16,16,16,16,16,16,16,16
390755,25,25,25,25,25,25,25,25,25,25
390756,0,0,0,0,0,0,0,0,0,0
390757,0,0,0,0,0,0,0,0,0,0
390758,0,0,0,0,0,0,0,0,0,0
390759,24,24,24,24,24,24,24,24,24,24
390760,0,0,0,0,0,0,0,0,0,0
390761,11,11,11,11,11,11,11,11,11,11
390762,24,24,24,24,24,24,24,24,24,24
390763,13,13,13,13,13,13,13,13,13,13
390764,0,0,0,0,0,0,0,0,0,41
390765,21,11,16,15,9,13,21,12,24,24
390766,0,0,0,0,0,22,0,0,0,0
390767,15,15,23,28,21,18,15,22,21,13
390768,9,9,9,9,9,9,9,9,9,9
390769,0,0,0,0,0,0,0,0,0,0
390770,19,19,19,19,19,19,19,19,19,19
390771,12,27,18,6,17,18,17,24,28,21
390772,0,0,0,0,0,0,0,0,0,0
390773,0,0,0,0,0,0,0,0,22,0
390775,12,12,12,12,12,12,12,12,12,12
390776,0,0,0,0,0,0,0,0,0,0
390777,0,0,0,0,0,0,0,0,28,0
390778,0,0,0,0,0,0,0,0,0,0
390779,0,23,0,0,0,0,26,0,0,0
390780,0,0,0,0,0,0,0,0,0,0
390781,0,0,0,0,0,0,0,0,0,0
390782,10,0,6,24,36,25,11,32,0,0
390783,0,24,0,0,0,0,0,0,10,0
390784,0,0,0,0,0,0,8,0,0,0
390785,0,0,0,0,0,0,0,0,0,0
390786,19,19,19,19,19,19,19,19,19,19
390787,0,0,0,0,0,0,0,0,0,0
390788,24,24,24,24,24,24,24,24,24,24
390789,0,0,0,0,0,0,0,0,0,0
390790,0,0,0,0,0,0,0,0,0,0
390791,0,0,0,9,0,0,0,0,0,0
390792,21,21,21,21,21,21,21,21,21,21
390793,5,5,5,5,5,5,5,5,5,5
390794,0,0,0,0,0,0,0,0,0,0
390795,0,0,0,0,0,0,0,0,0,11
390796,0,0,0,0,0,0,0,0,0,0
390797,26,26,26,26,26,26,26,26,26,26
390798,0,0,0,0,0,0,0,0,0,0
390799,0,0,0,0,0,0,0,0,0,0
390800,28,28,28,28,28,28,28,28,28,28
390801,0,0,12,0,3,0,18,0,3,0
390802,0,0,0,0,0,0,0,0,0,0
390803,33,33,33,33,33,33,33,33,33,33
390804,0,0,0,0,0,0,0,0,0,0
390805,0,20,0,0,0,0,0,0,0,0
390806,0,0,0,0,0,0,0,0,0,0
390807,0,0,0,0,0,0,0,0,0,0
390808,13,0,0,0,0,0,0,16,0,0
390809,0,0,0,0,0,0,0,0,0,0
390810,0,0,0,0,0,0,0,0,0,0
390811,0,0,0,0,0,0,0,26,0,0
390812,0,0,0,0,0,0,0,0,0,0
390813,0,0,0,0,0,0,0,0,0,0
390814,0,0,0,0,0,0,0,0,0,0
390815,34,34,34,34,34,34,34,34,34,34
390816,15,0,0,0,31,0,0,0,0,21
390817,0,0,0,0,0,0,0,0,0,0
390818,0,0,0,0,0,0,0,0,0,0
390819,0,0,0,0,0,0,0,0,0,0
390820,0,0,0,0,0,0,0,0,0,0
390821,0,0,0,0,0,0,0,0,0,0
390822,0,0,0,0,14,0,0,0,0,0
390823,0,0,0,0,0,0,0,0,0,0
390824,0,0,0,0,0,0,0,0,0,0
390825,0,0,0,0,0,0,0,0,0,0
390826,0,0,0,0,0,0,0,0,0,0
390827,19,19,19,19,19,19,19,19,19,19
390828,9,9,9,9,9,9,9,9,9,9
390830,13,13,13,13,13,13,13,13,13,13
390831,15,17,11,8,0,0,0,10,0,11
390832,15,15,15,15,15,15,15,15,15,15
390833,32,32,32,32,32,32,32,32,32,32
390834,0,0,0,0,0,0,0,0,0,0
390835,0,0,8,0,5,7,0,0,0,0
390836,2,2,2,2,2,2,2,2,2,2
390837,29,29,29,29,29,29,29,29,29,29
390838,23,23,23,23,23,23,23,23,23,23
390839,0,0,0,0,0,0,0,0,0,0
390840,15,20,23,22,27,13,21,27,0,5
390841,0,0,0,0,0,0,0,0,0,0
390842,13,13,13,13,13,13,13,13,13,13
390843,0,0,0,0,0,0,0,0,0,0
390844,0,0,0,0,0,0,0,0,0,0
390845,0,0,0,0,0,0,0,0,0,0
390846,0,0,0,0,0,0,0,0,0,0
390847,11,11,11,11,11,11,11,11,11,11
390848,0,0,0,0,0,0,0,0,0,17
390849,10,10,10,10,10,10,10,10,10,10
390850,8,8,8,8,8,8,8,8,8,8
390851,0,0,0,0,0,0,0,0,0,0
390852,24,24,24,24,24,24,24,24,24,24
390853,16,0,0,0,0,0,0,0,0,0
390854,7,2,2,2,2,2,2,2,2,2
390855,2,2,2,2,2,2,2,2,2,2
390856,0,0,0,0,0,0,0,0,0,0
390857,20,20,20,20,20,20,20,20,20,20
390858,18,18,18,18,18,18,18,18,18,18
390859,0,0,0,0,0,0,0,0,0,0
390860,0,0,0,0,0,0,0,0,0,0
390861,0,0,0,0,0,0,0,0,0,0
390862,0,0,17,0,25,0,0,0,0,0
390863,22,22,22,22,22,22,22,22,22,22
390864,0,0,0,0,0,0,0,0,0,0
390865,0,3,0,0,0,0,0,0,0,8
390867,0,0,0,0,0,0,0,0,0,0
390868,14,14,14,14,14,14,14,14,14,14
390869,21,21,21,21,21,21,21,21,21,21
390870,0,0,0,0,0,0,0,0,0,0
390871,31,31,31,31,31,31,31,31,31,31
390872,14,0,0,0,0,0,0,0,0,0
390873,0,0,0,0,0,0,20,27,0,13
390874,0,0,0,0,0,0,0,0,0,0
390875,16,16,16,16,16,16,16,16,16,16
390876,0,0,0,0,0,0,0,0,0,0
390877,0,0,0,0,0,0,0,0,0,0
390878,0,0,0,0,0,0,15,0,0,0
390879,13,15,13,13,30,13,13,26,18,13
390880,0,0,0,0,0,0,0,0,14,0
390881,0,0,0,0,0,0,0,0,0,0
390882,0,0,0,0,0,0,0,0,0,0
390883,14,0,0,0,0,0,0,0,0,0
390884,0,0,0,0,0,0,0,0,0,0
390885,0,0,0,0,0,0,0,0,0,0
390886,0,0,0,0,0,0,0,0,0,0
390887,0,0,0,0,0,0,0,0,0,0
390888,0,0,0,0,0,0,0,0,0,0
390889,20,20,20,20,20,20,20,20,20,20
390890,0,0,0,0,0,0,0,0,0,0
390891,0,17,0,0,0,15,7,26,0,0
390892,0,0,0,0,0,0,0,0,0,0
390893,20,20,20,20,20,20,20,20,20,20
390894,21,21,21,21,21,21,21,21,21,21
390895,0,0,0,0,0,0,0,0,0,8
390896,0,20,36,26,0,0,4,0,0,27
390897,0,0,0,0,0,0,0,0,0,0
390898,0,0,0,0,0,0,0,0,0,0
390899,0,0,0,0,0,0,0,0,0,0
390900,0,0,0,0,0,0,15,16,0,0
390901,0,0,0,0,0,0,0,0,0,0
390902,0,0,33,0,0,0,0,30,0,0
390903,0,0,0,0,0,0,0,0,0,6
390904,0,8,0,0,0,0,0,0,0,0
390905,0,0,0,0,0,0,0,0,0,0
390906,0,0,0,0,0,0,0,0,0,0
390907,12,12,12,12,12,12,12,12,12,12
390908,0,0,0,0,0,0,0,0,0,0
390909,0,0,0,0,0,0,15,0,0,0
390910,17,17,17,17,17,17,17,17,17,17
390911,0,0,0,0,0,0,0,0,0,0
390912,13,11,15,11,11,11,11,11,11,11
390913,4,4,4,4,4,4,4,4,4,4
390914,0,0,0,0,0,0,0,0,0,0
390915,0,0,0,0,0,0,0,0,0,0
390916,0,0,0,0,0,0,0,0,0,0
390917,0,0,0,8,0,0,0,0,0,0
390918,15,15,15,15,15,15,19,15,15,28
390919,0,0,0,0,0,0,0,0,0,0
390920,0,0,0,0,0,0,0,0,0,0
390921,0,0,0,0,0,0,0,0,0,0
390922,0,22,0,0,0,0,0,0,0,0
390923,0,0,0,0,0,0,0,0,0,0
390924,16,16,16,16,16,16,16,16,16,16
390925,0,0,0,0,0,0,0,0,0,0
390926,0,0,0,0,0,0,0,0,0,0
390927,26,15,0,12,27,7,20,5,3,0
390928,0,0,0,0,0,0,0,0,0,0
390929,11,11,11,11,11,11,11,11,11,11
390930,0,0,0,0,0,0,0,0,0,0
390931,0,0,0,0,0,0,0,0,0,0
390932,10,0,13,14,6,22,0,16,26,17
390933,0,0,0,0,0,0,0,0,0,0
390934,0,0,0,0,0,0,0,0,0,0
390935,0,0,0,0,0,0,0,0,0,0
390936,0,0,0,0,0,0,0,0,0,0
390937,12,12,12,12,12,12,12,12,12,12
390938,13,13,13,13,13,13,13,13,13,13
390939,0,6,0,0,0,0,0,0,0,0
390940,0,0,0,0,0,0,0,0,0,0
390941,0,0,0,0,0,0,0,0,0,0
390942,13,13,13,13,13,13,13,13,13,13
390943,0,0,0,0,0,0,0,0,0,0
390944,0,0,0,0,0,0,0,0,0,0
390945,13,13,13,13,13,13,13,13,13,13
390946,23,0,0,0,0,0,0,0,0,0
390947,7,7,7,7,7,7,7,7,7,7
390948,0,0,0,18,0,0,0,0,0,0
390949,0,0,0,0,0,0,0,0,0,7
390950,5,5,5,5,5,5,5,5,5,5
390951,0,0,0,0,0,0,0,0,0,0
390952,9,9,9,9,9,9,9,9,9,9
390953,0,0,0,0,0,0,0,0,0,0
390954,0,0,0,0,0,0,0,0,0,0
390955,21,21,21,21,21,21,21,21,21,21
390956,0,0,0,0,0,0,0,0,0,0
390957,18,18,18,18,18,18,18,18,18,18
390958,26,26,26,26,26,26,26,26,26,26
390959,0,3,0,0,0,0,0,0,0,0
390961,0,0,0,0,0,0,0,0,0,0
390962,0,0,0,0,0,0,0,0,0,0
390963,0,0,0,0,0,0,0,0,0,0
390964,0,0,0,0,0,0,0,0,0,0
390965,0,0,0,0,0,0,0,0,0,0
390966,11,11,11,11,11,11,11,11,11,11
390967,0,0,0,0,0,0,0,0,0,0
390968,12,0,5,0,0,0,9,0,0,0
390969,12,12,12,12,12,12,12,12,12,12
390970,0,0,0,0,0,0,0,0,0,8
390971,0,0,0,0,0,0,0,0,0,0
390972,0,0,0,0,0,0,0,0,0,0
390974,0,0,0,0,0,0,0,0,0,0
390975,0,0,0,0,0,0,0,0,0,0
390976,23,23,23,23,23,23,23,23,23,23
390977,0,0,0,0,0,0,0,0,0,0
390978,0,0,0,0,0,0,0,0,0,0
390979,0,0,0,0,0,0,0,0,0,0
390980,0,0,0,0,0,0,0,0,0,0
390981,17,0,0,0,0,0,0,0,0,0
390982,0,0,0,0,0,0,0,0,0,0
390983,6,6,6,6,6,6,6,6,6,6
390984,35,35,35,35,35,35,35,35,35,35
390985,0,0,0,0,0,0,0,0,0,0
390986,0,0,0,0,0,22,0,0,22,0
390987,0,0,0,0,0,0,0,0,0,0
390988,0,0,0,0,0,0,0,0,0,0
390989,22,22,22,22,22,22,22,22,22,22
390991,0,0,0,0,0,0,0,0,0,0
390992,0,0,0,0,0,0,0,0,0,0
390993,0,0,0,0,0,0,0,0,0,0
390994,0,0,0,0,10,0,0,0,0,0
390995,0,0,0,0,0,0,0,0,0,0
390996,0,0,0,0,0,0,0,0,0,0
390997,0,17,11,0,0,0,0,0,0,0
390998,36,36,36,36,36,36,36,36,36,36
390999,38,38,38,38,38,38,38,38,38,38
391000,0,0,0,0,0,0,17,0,0,0
391001,0,0,0,0,0,0,0,0,0,0
391002,32,32,32,32,32,32,32,32,32,32
391003,0,0,0,0,0,0,0,0,0,0
391004,0,0,0,0,0,0,0,0,0,0
391005,0,12,0,0,0,0,0,0,0,0
391006,0,0,0,0,0,0,0,0,0,0
391007,0,0,0,0,0,0,0,0,0,0
391008,0,0,0,0,0,0,0,0,0,0
391009,0,0,0,0,0,0,0,0,0,0
391010,0,0,0,0,0,0,0,0,0,0
391011,21,21,21,21,21,21,21,21,21,21
391012,0,0,0,0,17,0,26,0,0,0
391013,0,0,0,0,0,0,0,0,0,0
391014,0,0,0,0,0,0,0,0,0,0
391015,0,0,0,0,0,0,0,0,0,0
391016,0,0,0,0,0,0,0,0,0,0
391017,29,29,29,29,29,29,29,29,29,29
391018,0,0,0,0,0,41,0,0,0,0
391019,0,0,0,0,0,0,0,0,0,3
391020,0,0,0,0,0,0,0,0,0,0
391021,0,0,0,0,0,0,0,0,0,0
391022,30,25,0,0,0,19,0,0,0,0
391023,30,30,30,30,30,30,30,30,30,30
391024,13,13,13,13,13,13,13,13,13,13
391025,0,0,0,0,0,0,0,0,0,0
391026,0,0,0,0,0,0,0,0,0,0
391027,0,0,0,0,0,0,0,0,0,0
391028,0,0,0,20,0,18,0,0,0,0
391029,22,23,12,15,9,18,19,12,15,24
391030,0,0,0,0,0,0,0,0,0,0
391031,11,22,0,0,0,0,0,0,0,0
391032,0,0,0,0,0,0,0,0,0,0
391033,4,4,4,4,4,4,4,4,4,4
391035,0,0,0,0,0,0,0,0,0,0
391036,0,0,0,0,0,0,0,0,0,0
391037,13,13,13,13,13,13,13,13,13,13
391038,0,0,0,0,0,0,0,0,14,0
391039,0,0,0,0,0,0,0,0,0,0
391040,0,0,0,0,0,0,0,0,0,0
391041,12,12,12,12,12,12,12,12,12,12
391042,16,16,16,16,16,16,16,16,16,16
391043,17,17,17,17,17,17,17,17,17,17
391044,0,0,0,0,0,0,0,0,0,0
391045,23,23,23,23,23,23,23,23,23,23
391046,0,0,0,0,0,0,0,0,0,0
391047,0,0,0,0,0,0,0,15,0,0
391048,0,0,0,0,0,0,0,0,0,0
391049,0,0,11,0,0,0,0,0,0,0
391050,17,0,0,0,0,0,0,0,0,0
391051,0,0,0,0,0,0,0,0,0,0
391052,10,10,0,15,33,26,13,14,18,9
391053,0,0,0,0,0,0,0,0,0,0
391054,0,0,0,0,0,0,0,0,0,0
391055,0,0,0,0,0,0,0,0,0,0
391056,0,0,0,0,0,0,0,0,0,0
391057,0,0,0,0,0,0,0,0,0,0
391058,0,0,0,0,0,0,0,0,0,0
391059,0,0,0,0,0,0,0,0,0,0
391060,0,0,0,0,0,0,0,0,0,0
391061,0,0,0,0,0,0,0,0,0,0
391062,21,21,21,21,21,21,21,21,21,21
391063,18,19,28,16,20,12,7,9,12,12
391064,25,25,25,25,25,25,25,25,25,25
391065,0,0,0,0,0,0,0,0,0,0
391066,0,0,0,0,0,0,0,0,0,0
391067,8,8,8,8,8,8,8,8,8,8
391068,10,10,10,10,10,10,10,10,10,10
391069,0,0,17,38,0,0,7,0,0,0
391070,0,0,0,0,0,0,0,0,0,0
391071,0,0,0,0,0,0,0,0,0,0
391072,0,0,0,9,0,0,0,0,29,0
391073,0,6,0,0,0,0,0,0,0,0
391074,0,0,0,0,0,0,0,0,0,0
391075,0,0,0,0,0,0,0,0,0,0
391076,0,0,0,0,0,0,0,0,0,0
391077,0,0,0,0,0,0,0,0,0,0
391078,0,0,0,0,0,0,0,0,0,0
391079,18,0,24,5,18,0,7,8,13,21
391080,21,9,9,0,34,16,22,17,15,0
391081,18,18,18,18,18,18,18,18,18,18
391082,12,12,12,12,12,12,12,12,12,12
391083,0,0,0,0,0,0,0,0,0,0
391084,3,3,3,3,3,3,3,3,3,3
391085,0,0,0,0,0,0,0,0,0,0
391086,0,0,0,0,0,0,0,0,0,0
391087,23,23,23,23,23,23,23,23,23,23
391088,0,0,0,0,0,0,0,0,0,0
391089,0,0,0,0,0,0,0,0,0,0
391090,30,30,30,30,30,30,30,30,30,30
391091,8,24,26,15,5,15,20,8,19,8
391092,6,6,6,6,6,6,6,6,6,6
391093,17,17,17,17,17,17,17,17,17,17
391094,6,6,6,6,6,6,6,6,6,6
391095,25,25,39,25,25,25,25,25,25,25
391096,0,0,25,0,0,0,0,0,0,6
391097,23,23,23,23,23,23,23,23,23,23
391098,0,0,0,0,0,0,0,0,0,0
391099,0,0,0,0,17,0,0,0,21,0
391100,0,0,6,3,25,17,5,0,12,0
391101,16,16,16,16,16,16,16,16,16,16
391102,12,12,12,12,12,12,12,12,12,12
391103,16,16,16,16,16,16,16,16,16,16
391104,0,0,0,0,0,0,0,0,0,0
391105,0,0,0,0,0,0,0,0,0,0
391106,0,0,0,0,0,0,0,0,0,0
391107,0,0,0,0,0,0,0,0,0,0
391108,0,0,0,0,0,0,0,0,0,0
391109,0,0,0,0,0,0,0,0,0,0
391112,27,0,0,0,0,0,0,0,0,0
391113,28,28,28,28,28,28,28,28,28,28
391114,0,7,0,0,0,0,0,0,0,0
391115,0,0,0,0,0,0,0,0,0,0
391116,17,17,17,17,17,17,17,17,17,17
391117,28,28,28,28,28,28,28,28,28,28
391118,0,0,0,0,0,0,0,0,0,0
391119,12,0,5,11,15,11,7,13,30,27
391120,0,0,0,0,0,0,0,0,0,0
391121,20,20,20,20,20,20,20,20,20,20
391122,0,0,0,0,0,0,0,0,0,0
391123,29,29,29,29,29,29,29,29,29,29
391124,0,0,0,0,0,0,0,0,0,0
391125,0,0,0,0,0,0,0,0,0,0
391126,0,0,0,0,0,0,0,0,0,0
391127,0,0,0,0,0,0,0,0,0,0
391128,0,24,0,0,0,0,0,0,0,0
400001,14,14,14,14,14,14,14,14,14,14
400002,0,0,0,0,0,0,0,0,0,0
400003,0,20,11,0,9,24,22,29,19,0
400004,28,28,28,28,28,28,28,28,28,28
400005,0,0,0,0,0,0,0,0,0,0
400006,19,19,19,19,19,19,19,19,19,19
400007,0,0,0,0,0,0,0,0,0,0
400008,12,12,12,12,12,12,12,12,12,12
400009,15,15,15,15,15,15,15,15,15,15
400010,0,0,0,0,0,0,0,0,0,0
400011,0,0,0,0,0,0,0,0,0,0
400012,0,0,0,0,0,0,0,0,0,0
400013,0,0,0,0,0,0,0,0,0,0
400014,0,0,0,0,0,0,0,0,0,0
400015,0,0,0,0,0,0,0,0,0,0
400016,0,0,0,0,0,0,0,0,0,0
400017,0,0,0,0,0,0,0,0,0,0
400018,0,0,0,0,0,0,0,0,0,0
400019,0,0,0,0,0,0,0,0,0,0
400020,0,0,0,0,0,0,0,0,0,0
400021,0,0,0,0,0,0,0,0,19,0
400022,0,0,0,0,0,0,0,0,0,0
400023,20,20,20,20,20,20,20,20,20,20
400024,0,0,0,0,0,0,0,0,0,0
400025,0,0,0,0,0,0,0,0,0,0
400026,0,0,0,0,0,0,0,0,0,0
400027,0,0,0,0,0,0,0,0,0,0
400028,0,0,0,0,0,0,0,0,0,0
400029,22,22,22,22,22,22,22,22,22,22
400030,0,0,0,0,0,0,0,0,0,0
400031,0,0,0,0,0,0,0,0,0,0
400032,0,0,0,0,0,0,0,0,0,0
400033,4,4,4,4,4,4,4,4,4,4
400034,20,20,20,20,20,20,20,20,20,20
400035,0,0,0,0,13,0,0,0,29,12
400036,23,23,23,23,23,23,23,23,23,23
400037,0,0,0,0,0,0,0,0,0,0
400038,0,0,0,0,0,0,0,0,0,0
400039,0,0,0,0,0,0,0,0,0,0
400040,26,26,26,26,26,26,26,26,26,26
400041,0,0,0,0,0,0,0,0,0,0
400042,8,8,8,8,8,8,8,8,8,8
400043,16,16,16,16,16,16,16,16,16,16
400044,18,18,18,18,18,18,18,18,18,18
400045,0,24,0,0,0,0,0,0,0,0
400046,0,0,0,0,0,0,0,0,0,0
400047,21,21,21,21,21,21,21,21,21,21
400048,0,0,0,0,0,0,0,0,0,0
400049,0,0,0,0,0,0,0,0,0,0
400051,0,0,18,0,0,0,0,0,0,0
400052,2,2,2,2,2,2,2,2,2,2
400053,0,0,0,0,0,0,0,0,0,0
400054,9,9,9,9,9,9,9,9,9,9
400055,0,0,0,0,0,0,0,0,0,0
400056,0,0,0,0,0,0,0,25,0,0
400057,27,27,27,27,27,27,27,27,27,27
400058,18,18,18,18,18,18,18,18,18,18
400059,0,0,0,0,0,0,0,0,0,0
400060,0,26,0,0,0,14,0,0,0,0
400061,0,0,0,0,0,0,0,0,0,0
400062,0,0,0,0,0,0,0,0,0,0
400063,0,0,0,0,0,0,0,0,0,0
400064,0,0,0,0,0,0,0,0,0,0
400065,3,0,0,0,0,0,0,0,0,0
400066,0,0,0,17,0,0,0,0,0,19
400067,0,0,0,0,0,0,18,0,0,0
400068,0,0,0,17,0,0,0,0,0,0
400069,27,27,27,27,27,27,27,27,27,27
400070,0,0,0,0,0,0,0,0,0,0
400071,0,0,0,0,0,0,0,0,0,0
400072,0,0,0,0,0,0,0,0,0,0
400073,13,0,15,0,0,23,0,0,0,9
400074,17,17,17,17,17,17,17,17,17,17
400075,0,0,0,0,0,0,0,0,0,0
400076,0,0,0,0,0,0,0,0,0,0
400077,4,4,4,4,4,4,4,4,4,4
400078,0,0,0,0,0,0,0,0,0,12
400079,0,0,0,0,0,0,0,0,0,7
400080,18,18,18,18,18,18,18,18,18,18
400081,0,0,0,0,0,0,0,0,0,0
400082,18,19,0,0,0,0,0,0,15,0
400083,0,0,0,0,0,0,0,0,0,0
400084,0,0,0,0,0,0,0,0,0,0
400085,15,15,15,15,15,15,15,15,15,15
400086,0,0,0,0,0,0,0,0,0,0
400087,0,20,0,10,0,0,0,0,0,0
400088,0,0,0,0,0,0,0,0,0,0
400089,0,0,0,0,0,0,0,0,0,0
400090,29,29,29,29,29,29,29,29,29,29
400091,0,0,0,0,0,0,0,0,0,0
400092,0,0,0,0,0,0,0,0,0,0
400093,0,0,0,0,0,0,0,0,0,0
400094,19,0,0,0,0,13,0,0,9,0
400095,0,0,0,0,0,0,0,0,0,0
400096,0,27,0,0,0,0,0,0,0,0
400097,18,0,6,13,0,0,0,0,0,0
400098,5,0,0,6,0,0,0,8,0,0
400099,0,0,0,0,0,0,0,0,0,0
400100,0,0,0,0,0,0,0,0,0,0
400101,21,21,21,21,21,21,21,21,21,21
400102,0,0,0,0,0,0,0,0,0,0
400103,0,0,0,0,0,0,0,17,0,0
400104,0,0,0,0,0,0,0,0,0,0
400105,0,0,0,0,0,0,0,0,0,0
400106,16,16,16,16,16,16,16,16,16,16
400107,26,26,29,26,28,26,26,26,26,26
400108,33,33,33,33,33,33,33,33,33,33
400109,0,0,0,0,0,0,0,0,0,0
400110,0,0,0,0,0,0,0,0,0,0
400111,0,0,0,0,0,0,0,0,0,0
400112,0,0,0,0,0,0,0,0,0,0
400113,2,0,0,0,0,0,0,0,0,15
400114,0,0,0,0,0,0,0,0,0,0
400115,0,0,0,0,0,0,0,0,0,0
400116,0,0,0,0,0,0,0,0,0,0
400117,0,0,0,0,0,0,0,0,0,0
400118,20,20,20,20,20,20,20,20,20,20
400119,0,0,0,0,0,0,0,0,0,0
400120,5,5,5,5,5,5,5,5,5,5
400121,0,0,0,0,0,0,0,0,0,0
400122,0,0,0,0,0,0,0,0,0,0
400123,0,0,0,0,0,0,0,0,0,0
400124,29,29,29,29,29,29,29,29,29,29
400125,0,0,0,0,0,0,0,0,0,0
400126,0,0,0,0,13,0,18,17,0,25
400127,0,0,0,0,0,0,0,0,0,0
400128,0,0,0,0,0,0,0,0,0,0
400129,0,0,0,0,0,0,0,0,15,0
400130,0,0,0,0,0,0,0,0,0,0
400131,0,0,0,0,0,0,0,0,0,0
400132,13,13,13,13,13,13,13,13,13,13
400133,19,19,19,19,19,19,19,19,19,19
400134,0,0,0,0,0,0,0,0,0,0
400135,0,0,0,0,0,0,0,0,0,0
400136,0,0,0,0,0,0,0,0,0,0
400137,4,4,4,4,4,4,4,4,4,4
400138,0,0,0,0,0,0,0,0,0,0
400139,0,0,0,0,0,0,0,0,0,0
400140,20,20,20,20,20,20,20,20,20,20
400141,2,2,2,2,2,2,2,2,2,2
400142,3,14,16,0,12,0,10,16,0,20
400143,29,0,0,0,0,12,14,0,0,0
400144,13,13,13,13,13,13,13,13,13,13
400145,0,0,0,0,0,0,0,0,0,0
400146,0,0,0,0,0,0,0,0,0,0
400147,0,0,0,0,0,0,0,0,0,0
400148,0,0,0,0,0,0,0,0,0,0
400149,22,22,22,22,22,22,22,22,22,22
400150,0,0,0,0,0,0,0,0,0,0
400151,23,31,21,10,0,25,19,7,7,22
400152,0,0,0,0,10,0,0,0,0,0
400153,20,0,0,0,0,0,0,0,0,0
400154,0,0,0,0,0,0,0,0,0,0
400155,0,0,0,6,0,0,0,0,0,0
400156,0,0,0,0,0,0,0,0,0,0
400157,14,14,14,14,14,14,14,14,14,14
400158,0,0,0,0,0,0,0,0,0,0
400159,0,0,0,0,0,0,6,0,0,0
400160,0,0,0,0,0,0,0,0,0,0
400161,0,0,0,0,0,0,0,0,0,0
400162,0,0,0,0,0,0,0,0,0,0
400163,0,0,0,0,0,0,0,0,0,0
400164,12,12,12,12,12,12,12,12,12,12
400165,0,0,0,0,0,0,0,0,0,0
400166,0,0,0,0,0,0,0,17,0,0
400167,0,0,0,0,0,0,0,0,0,0
400168,0,0,0,0,0,0,0,0,0,0
400169,4,4,4,4,4,4,4,4,4,4
400170,20,20,20,20,20,20,20,20,20,20
400171,0,0,0,0,0,0,0,0,0,0
400172,0,0,0,0,0,0,0,0,0,0
400173,0,0,0,0,0,0,0,0,0,0
400174,0,0,0,0,0,0,0,0,0,0
400175,0,0,0,0,0,0,0,0,0,0
400176,0,0,0,0,0,0,0,0,0,0
400177,0,0,0,0,0,0,0,0,0,0
400178,0,0,0,0,0,0,0,0,0,0
400179,18,18,18,18,18,18,18,18,18,18
400180,0,0,0,0,0,0,0,0,0,0
400181,0,0,0,0,0,0,0,0,0,0
400182,0,0,0,0,0,0,0,0,0,0
400183,0,0,0,0,0,0,0,0,0,0
400184,0,0,0,0,0,0,0,0,0,0
400185,0,0,0,0,0,0,0,0,0,0
400186,0,0,0,0,0,0,0,0,0,0
400187,3,15,0,29,0,10,24,0,0,0
400188,0,0,0,0,0,0,0,0,0,0
400189,0,0,0,0,0,0,0,0,0,0
400190,21,21,21,21,21,21,21,21,21,21
400191,0,0,0,0,0,0,0,0,0,0
400192,25,25,25,25,25,25,25,25,25,25
400193,12,12,12,12,12,12,12,12,12,12
400194,0,0,0,0,9,4,0,16,0,0
400195,0,0,0,0,0,0,0,0,0,0
400196,0,0,0,0,0,0,0,0,0,0
400197,0,0,0,0,0,0,0,0,0,0
400198,3,3,3,3,3,3,3,3,3,3
